season,event,champion,games_contests,pick_ban_ratio,banned_games,played_games,played_by_number_of_players,win,lose,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share,kda_enhanced,efficiency_score,role,popularity_tier,impact_score
6,Main,Kled,1,1.3,,1,1.0,0,1,0.0,1.0,6.0,6.0,1.17,244.0,7.18,11.0,324.0,0.0,,50.0,7.1,20.1,1.1666666666666667,1.1666666666666667,other,Bajo,0.015166666666666669
6,Main,Nautilus,1,1.3,,1,1.0,0,1,0.0,1.0,4.0,7.0,2.0,315.0,6.93,14.6,321.0,0.0,,80.0,10.0,20.2,2.0,2.0,other,Bajo,0.026000000000000002
7,Play in,Thresh,15,38.5,13.0,2,2.0,1,1,50.0,0.5,1.5,6.5,4.67,48.0,1.25,9.9,258.0,0.0,,73.7,5.3,14.6,4.666666666666667,54.666666666666664,other,Medio,21.046666666666667
7,Play in,Elise,11,28.2,8.0,3,3.0,0,3,0.0,0.67,3.67,1.0,0.45,94.33,3.57,7.3,278.0,0.0,,100.0,40.0,18.4,0.4550408719346049,0.4550408719346049,other,Medio,0.12832152588555856
7,Play in,Lucian,9,23.1,7.0,2,2.0,0,2,0.0,0.5,2.0,1.5,1.0,233.5,8.24,9.3,328.0,0.0,,100.0,25.0,21.7,1.0,1.0,other,Medio,0.231
7,Play in,Kassadin,8,20.5,6.0,2,2.0,1,1,50.0,0.0,1.5,2.0,1.33,264.5,7.99,11.4,346.0,0.0,,36.4,0.0,19.8,1.3333333333333333,51.333333333333336,other,Medio,10.523333333333335
7,Play in,Lee Sin,6,15.4,1.0,5,3.0,1,4,20.0,1.8,2.0,5.6,3.7,148.2,4.31,10.9,317.0,0.0,,64.9,15.8,18.0,3.6999999999999997,23.7,other,Bajo,3.6498000000000004
7,Play in,Jax,6,15.4,3.0,3,3.0,1,2,33.3,1.0,3.67,2.67,1.0,234.67,7.49,11.1,353.0,0.0,,57.9,15.8,21.0,1.0,34.3,other,Bajo,5.2822
7,Play in,Olaf,6,15.4,4.0,2,1.0,1,1,50.0,2.0,3.0,5.0,2.33,163.5,4.55,12.0,334.0,0.0,,56.0,16.0,18.5,2.3333333333333335,52.333333333333336,other,Bajo,8.059333333333335
7,Play in,Blitzcrank,4,10.3,3.0,1,1.0,0,1,0.0,2.0,3.0,12.0,4.67,63.0,1.34,12.4,264.0,0.0,,100.0,14.3,15.7,4.666666666666667,4.666666666666667,other,Bajo,0.4806666666666667
7,Play in,Kayn,4,10.3,3.0,1,1.0,0,1,0.0,3.0,4.0,3.0,1.5,146.0,4.97,10.2,348.0,0.0,,75.0,37.5,20.9,1.5,1.5,other,Bajo,0.1545
7,Play in,Anivia,3,7.7,2.0,1,1.0,0,1,0.0,1.0,5.0,2.0,0.6,229.0,7.8,10.4,354.0,0.0,,37.5,12.5,21.4,0.6,0.6,other,Bajo,0.0462
7,Play in,Ashe,2,5.1,,2,1.0,1,1,50.0,1.0,2.5,11.0,4.8,220.0,8.6,10.6,412.0,0.0,,75.0,6.3,20.9,4.8,54.8,other,Bajo,2.7947999999999995
7,Play in,Sivir,2,5.1,,2,2.0,1,1,50.0,4.0,2.0,7.0,5.5,423.5,10.38,17.8,435.0,0.0,,78.6,28.6,23.9,5.5,55.5,other,Bajo,2.8304999999999993
7,Play in,Fiora,2,5.1,,2,2.0,0,2,0.0,3.0,3.0,2.0,1.67,284.5,9.05,12.1,385.0,0.0,,76.9,46.2,22.9,1.6666666666666667,1.6666666666666667,other,Bajo,0.085
7,Play in,Vladimir,2,5.1,,2,2.0,0,2,0.0,2.5,5.0,1.5,0.8,266.5,8.69,10.8,350.0,0.0,,34.8,21.7,20.8,0.8,0.8,other,Bajo,0.0408
7,Play in,Caitlyn,2,5.1,1.0,1,1.0,0,1,0.0,1.0,1.0,1.0,2.0,240.0,8.62,9.4,338.0,0.0,,66.7,33.3,22.3,2.0,2.0,other,Bajo,0.102
7,Play in,Renekton,2,5.1,1.0,1,1.0,0,1,0.0,1.0,4.0,1.0,0.5,378.0,9.75,14.8,382.0,0.0,,33.3,16.7,22.7,0.5,0.5,other,Bajo,0.0255
7,Play in,Zac,2,5.1,1.0,1,1.0,0,1,0.0,0.0,3.0,2.0,0.67,125.0,4.53,7.5,272.0,0.0,,100.0,0.0,18.4,0.6666666666666666,0.6666666666666666,other,Bajo,0.033999999999999996
7,Play in,Ekko,1,2.6,,1,1.0,1,0,100.0,2.0,2.0,10.0,6.0,460.0,9.8,20.4,435.0,0.0,,75.0,12.5,22.8,6.0,106.0,other,Bajo,2.7560000000000002
7,Play in,Graves,1,2.6,,1,1.0,1,0,100.0,11.0,1.0,9.0,20.0,124.0,5.29,11.7,499.0,0.0,,52.6,28.9,21.8,20.0,120.0,other,Bajo,3.12
7,Play in,Vayne,1,2.6,,1,1.0,1,0,100.0,5.0,4.0,14.0,4.75,150.0,6.4,10.4,443.0,0.0,,50.0,13.2,19.4,4.75,104.75,other,Bajo,2.7235
7,Play in,Draven,1,2.6,,1,1.0,0,1,0.0,2.0,3.0,2.0,1.33,529.0,10.11,22.4,428.0,0.0,,44.4,22.2,25.2,1.3333333333333333,1.3333333333333333,other,Bajo,0.034666666666666665
7,Play in,Jhin,1,2.6,,1,1.0,0,1,0.0,0.0,2.0,0.0,0.0,321.0,9.09,12.0,340.0,0.0,,0.0,0.0,22.2,0.0,0.0,other,Bajo,0.0
7,Play in,Kha'Zix,1,2.6,,1,1.0,0,1,0.0,3.0,3.0,1.0,1.33,146.0,3.64,12.2,304.0,0.0,,100.0,75.0,18.7,1.3333333333333333,1.3333333333333333,other,Bajo,0.034666666666666665
7,Play in,Malzahar,1,2.6,,1,1.0,0,1,0.0,1.0,4.0,2.0,0.75,27.0,0.92,8.0,273.0,0.0,,37.5,12.5,16.4,0.75,0.75,other,Bajo,0.019500000000000003
7,Play in,Nunu,1,2.6,,1,1.0,0,1,0.0,1.0,8.0,5.0,0.75,48.0,2.05,6.9,294.0,0.0,,66.7,11.1,19.0,0.75,0.75,other,Bajo,0.019500000000000003
7,Play in,Soraka,1,2.6,,1,1.0,0,1,0.0,0.0,3.0,1.0,0.33,8.0,0.31,6.6,258.0,0.0,,100.0,0.0,17.7,0.3333333333333333,0.3333333333333333,other,Bajo,0.008666666666666666
7,Play in,Yasuo,1,2.6,,1,1.0,0,1,0.0,0.0,8.0,2.0,0.25,125.0,5.33,6.5,277.0,0.0,,22.2,0.0,17.9,0.25,0.25,other,Bajo,0.006500000000000001
7,Main,Lucian,17,21.3,12.0,5,3.0,1,4,20.0,2.8,3.6,5.2,2.22,361.0,8.81,16.4,399.0,0.0,,80.0,28.0,22.4,2.2222222222222223,22.22222222222222,other,Medio,4.733333333333333
7,Main,Renekton,9,11.3,6.0,3,3.0,1,2,33.3,3.67,2.33,2.33,2.57,287.33,8.48,13.8,406.0,0.0,,56.3,34.4,22.7,2.575107296137339,35.87510729613734,other,Bajo,4.053887124463519
7,Main,Thresh,7,8.8,4.0,3,2.0,1,2,33.3,1.0,1.67,7.0,4.8,35.0,0.85,10.9,267.0,0.0,,77.4,9.7,15.4,4.790419161676647,38.09041916167664,other,Bajo,3.3519568862275446
7,Main,Blitzcrank,6,7.5,3.0,3,2.0,1,2,33.3,0.67,3.0,5.67,2.11,35.0,1.0,9.0,258.0,0.0,,73.1,7.7,14.7,2.1133333333333333,35.41333333333333,other,Bajo,2.6559999999999997
7,Main,Zac,5,6.3,1.0,4,3.0,1,3,25.0,0.75,2.75,3.75,1.64,138.5,3.85,10.6,295.0,0.0,,85.7,14.3,16.9,1.6363636363636365,26.636363636363637,other,Bajo,1.678090909090909
7,Main,Ivern,5,6.3,3.0,2,2.0,1,1,50.0,0.5,2.5,7.5,3.2,90.5,2.65,10.9,319.0,0.0,,61.5,3.8,17.2,3.2,53.2,other,Bajo,3.3516000000000004
7,Main,Kayn,4,5.0,1.0,3,1.0,1,2,33.3,2.33,2.33,2.67,2.14,211.0,6.19,11.6,341.0,0.0,,62.5,29.2,19.2,2.1459227467811157,35.445922746781115,other,Bajo,1.7722961373390558
7,Main,Sivir,4,5.0,1.0,3,2.0,1,2,33.3,2.67,2.67,3.0,2.13,478.0,11.58,18.9,458.0,0.0,,53.1,25.0,25.2,2.1235955056179776,35.423595505617975,other,Bajo,1.7711797752808989
7,Main,Elise,4,5.0,2.0,2,1.0,1,1,50.0,1.5,1.5,5.0,4.33,153.5,4.56,11.3,336.0,0.0,,41.9,9.7,17.3,4.333333333333333,54.333333333333336,other,Bajo,2.716666666666667
7,Main,Nocturne,4,5.0,2.0,2,2.0,1,1,50.0,3.0,4.0,4.0,1.75,166.5,6.06,9.9,362.0,0.0,,50.0,21.4,20.4,1.75,51.75,other,Bajo,2.5875
7,Main,Alistar,4,5.0,2.0,2,2.0,0,2,0.0,0.0,2.5,3.0,1.2,28.5,0.88,7.8,238.0,0.0,,54.5,0.0,14.5,1.2,1.2,other,Bajo,0.06
7,Main,Nidalee,4,5.0,3.0,1,1.0,0,1,0.0,2.0,3.0,1.0,1.0,219.0,5.65,12.5,323.0,0.0,,100.0,66.7,19.0,1.0,1.0,other,Bajo,0.05
7,Main,Camille,3,3.8,,3,2.0,1,2,33.3,2.33,1.67,1.0,2.0,259.0,8.95,11.7,404.0,0.0,,40.0,28.0,22.6,1.9940119760479043,35.2940119760479,other,Bajo,1.3411724550898199
7,Main,Yasuo,3,3.8,,3,3.0,1,2,33.3,2.67,3.0,4.67,2.44,403.67,9.54,16.7,394.0,0.0,,66.7,24.2,21.9,2.4466666666666668,35.74666666666666,other,Bajo,1.358373333333333
7,Main,Graves,3,3.8,1.0,2,1.0,1,1,50.0,1.5,3.0,4.5,2.0,206.0,5.6,13.1,355.0,0.0,,66.7,16.7,19.0,2.0,52.0,other,Bajo,1.976
7,Main,Urgot,3,3.8,1.0,2,1.0,1,1,50.0,2.0,4.0,2.0,1.0,254.0,8.14,11.5,368.0,0.0,,44.4,22.2,20.3,1.0,51.0,other,Bajo,1.9379999999999997
7,Main,Morgana,2,2.5,,2,2.0,0,2,0.0,1.5,2.5,13.0,5.8,20.0,0.47,13.8,325.0,0.0,,78.4,8.1,17.5,5.8,5.8,other,Bajo,0.145
7,Main,Braum,2,2.5,1.0,1,1.0,1,0,100.0,0.0,1.0,13.0,13.0,63.0,1.68,10.5,280.0,0.0,,81.3,0.0,14.4,13.0,113.0,other,Bajo,2.825
7,Main,Nasus,2,2.5,1.0,1,1.0,1,0,100.0,2.0,0.0,0.0,2.0,205.0,9.82,9.4,450.0,0.0,,40.0,40.0,22.9,2.0,102.0,other,Bajo,2.55
7,Main,Jax,2,2.5,1.0,1,1.0,0,1,0.0,3.0,4.0,4.0,1.75,358.0,8.04,16.3,366.0,0.0,,46.7,20.0,21.1,1.75,1.75,other,Bajo,0.04375
7,Main,Vladimir,2,2.5,1.0,1,1.0,0,1,0.0,1.0,1.0,5.0,6.0,306.0,9.44,11.3,349.0,0.0,,75.0,12.5,21.6,6.0,6.0,other,Bajo,0.15
7,Main,Ashe,1,1.3,,1,1.0,1,0,100.0,5.0,0.0,3.0,8.0,308.0,9.63,15.0,469.0,0.0,,53.3,33.3,22.4,8.0,108.0,other,Bajo,1.4040000000000001
7,Main,Lissandra,1,1.3,,1,1.0,1,0,100.0,3.0,1.0,6.0,9.0,366.0,10.79,15.9,469.0,0.0,,81.8,27.3,23.3,9.0,109.0,other,Bajo,1.4170000000000003
7,Main,Tahm Kench,1,1.3,,1,1.0,1,0,100.0,1.0,1.0,0.0,1.0,61.0,1.61,10.1,267.0,0.0,,16.7,16.7,14.6,1.0,101.0,other,Bajo,1.3130000000000002
7,Main,Aurelion Sol,1,1.3,,1,1.0,0,1,0.0,3.0,4.0,7.0,2.5,512.0,9.45,22.0,406.0,0.0,,90.9,27.3,22.7,2.5,2.5,other,Bajo,0.0325
7,Main,Ekko,1,1.3,,1,1.0,0,1,0.0,3.0,2.0,3.0,3.0,462.0,9.62,20.5,427.0,0.0,,75.0,37.5,23.0,3.0,3.0,other,Bajo,0.03900000000000001
7,Main,Gangplank,1,1.3,,1,1.0,0,1,0.0,2.0,4.0,4.0,1.5,373.0,9.63,17.6,455.0,0.0,,85.7,28.6,27.1,1.5,1.5,other,Bajo,0.019500000000000003
7,Main,Jinx,1,1.3,,1,1.0,0,1,0.0,0.0,2.0,0.0,0.0,533.0,11.39,19.3,413.0,0.0,,,,25.4,0.0,0.0,other,Bajo,0.0
7,Main,Mordekaiser,1,1.3,,1,1.0,0,1,0.0,0.0,8.0,0.0,0.0,140.0,5.84,6.4,267.0,0.0,,0.0,0.0,19.3,0.0,0.0,other,Bajo,0.0
7,Main,Nami,1,1.3,,1,1.0,0,1,0.0,1.0,2.0,6.0,3.5,22.0,0.49,12.6,278.0,0.0,,100.0,14.3,16.7,3.5,3.5,other,Bajo,0.0455
7,Main,Rengar,1,1.3,,1,1.0,0,1,0.0,6.0,6.0,1.0,1.17,274.0,5.71,16.6,346.0,0.0,,43.8,37.5,19.2,1.1666666666666667,1.1666666666666667,other,Bajo,0.015166666666666669
7,Main,Sona,1,1.3,,1,1.0,0,1,0.0,0.0,4.0,5.0,1.25,38.0,1.19,9.4,295.0,0.0,,71.4,0.0,17.6,1.25,1.25,other,Bajo,0.01625
7,Main,Zilean,1,1.3,,1,1.0,0,1,0.0,2.0,5.0,12.0,2.8,34.0,0.71,14.4,300.0,0.0,,87.5,12.5,16.7,2.8,2.8,other,Bajo,0.036399999999999995
8,Play in,Heimerdinger,17,40.5,14.0,3,1.0,0,3,0.0,0.0,5.0,1.33,0.27,189.33,7.04,7.7,288.0,0.0,,28.6,0.0,19.6,0.266,0.266,other,Medio,0.10772999999999999
8,Play in,Ziggs,7,16.7,6.0,1,1.0,0,1,0.0,4.0,2.0,7.0,5.5,341.0,7.84,16.4,378.0,0.0,,78.6,28.6,21.6,5.5,5.5,other,Bajo,0.9185
8,Play in,Cassiopeia,6,14.3,2.0,4,4.0,0,4,0.0,2.0,4.75,5.25,1.53,291.0,8.64,12.1,359.0,0.0,,82.9,22.9,22.4,1.5263157894736843,1.5263157894736843,other,Bajo,0.21826315789473685
8,Play in,Zoe,6,14.3,5.0,1,1.0,0,1,0.0,0.0,6.0,3.0,0.5,206.0,6.81,9.0,297.0,0.0,,75.0,0.0,20.0,0.5,0.5,other,Bajo,0.07150000000000001
8,Play in,Malzahar,5,11.9,1.0,4,3.0,1,3,25.0,2.5,3.0,3.0,1.83,254.75,8.84,11.0,380.0,0.0,,71.0,32.3,23.8,1.8333333333333333,26.833333333333332,other,Bajo,3.1931666666666665
8,Play in,Pyke,5,11.9,3.0,2,2.0,0,2,0.0,1.5,5.0,2.5,0.8,34.0,1.2,6.2,218.0,0.0,,53.3,20.0,14.1,0.8,0.8,other,Bajo,0.0952
8,Play in,Anivia,5,11.9,4.0,1,1.0,1,0,100.0,3.0,0.0,12.0,15.0,289.0,8.0,13.3,369.0,0.0,,83.3,16.7,21.3,15.0,115.0,other,Bajo,13.685
8,Play in,Zilean,5,11.9,4.0,1,1.0,1,0,100.0,2.0,0.0,3.0,5.0,280.0,8.81,12.5,394.0,0.0,,100.0,40.0,21.7,5.0,105.0,other,Bajo,12.495
8,Play in,Ezreal,4,9.5,,4,2.0,1,3,25.0,1.5,2.0,2.25,1.88,261.25,9.23,11.1,392.0,0.0,,68.2,27.3,23.9,1.875,26.875,other,Bajo,2.553125
8,Play in,Trundle,4,9.5,1.0,3,3.0,0,3,0.0,1.33,3.33,4.33,1.7,142.0,4.43,9.1,283.0,0.0,,89.5,21.1,17.7,1.6996996996996998,1.6996996996996998,other,Bajo,0.16147147147147148
8,Play in,Lee Sin,4,9.5,2.0,2,2.0,1,1,50.0,4.0,2.5,7.0,4.4,153.5,5.31,10.5,363.0,0.0,,73.3,26.7,20.2,4.4,54.4,other,Bajo,5.167999999999999
8,Play in,Vel'Koz,4,9.5,3.0,1,1.0,1,0,100.0,4.0,1.0,6.0,10.0,353.0,10.04,15.4,437.0,0.0,,62.5,25.0,21.9,10.0,110.0,other,Bajo,10.45
8,Play in,Yasuo,4,9.5,3.0,1,1.0,1,0,100.0,1.0,1.0,12.0,13.0,210.0,8.39,10.5,421.0,0.0,,81.3,6.3,21.6,13.0,113.0,other,Bajo,10.735
8,Play in,Jarvan IV,3,7.1,,3,3.0,1,2,33.3,1.67,2.33,8.33,4.29,191.0,6.37,10.2,340.0,0.0,,81.1,13.5,19.4,4.291845493562231,37.59184549356223,other,Bajo,2.6690210300429187
8,Play in,Kassadin,3,7.1,,3,3.0,1,2,33.3,3.33,2.67,3.33,2.5,251.33,8.95,11.1,396.0,0.0,,76.9,38.5,23.5,2.4943820224719104,35.79438202247191,other,Bajo,2.5414011235955054
8,Play in,Cho'Gath,3,7.1,1.0,2,2.0,1,1,50.0,1.5,2.0,2.5,2.0,298.5,8.92,12.5,375.0,0.0,,36.4,13.6,21.6,2.0,52.0,other,Bajo,3.6919999999999997
8,Play in,Darius,3,7.1,2.0,1,1.0,1,0,100.0,1.0,1.0,5.0,6.0,285.0,8.61,14.4,435.0,0.0,,54.5,9.1,21.6,6.0,106.0,other,Bajo,7.525999999999999
8,Play in,Singed,3,7.1,2.0,1,1.0,1,0,100.0,2.0,2.0,7.0,4.5,263.0,9.59,12.3,450.0,0.0,,50.0,11.1,21.0,4.5,104.5,other,Bajo,7.419499999999999
8,Play in,Graves,2,4.8,,2,2.0,1,1,50.0,3.5,1.0,5.5,9.0,199.5,6.77,11.9,403.0,0.0,,85.7,33.3,22.3,9.0,59.0,other,Bajo,2.832
8,Play in,Vayne,2,4.8,,2,2.0,0,2,0.0,2.0,3.0,0.5,0.83,272.5,8.82,10.7,347.0,0.0,,33.3,26.7,23.2,0.8333333333333334,0.8333333333333334,other,Bajo,0.04
8,Play in,Viktor,2,4.8,,2,2.0,0,2,0.0,1.0,2.5,2.0,1.2,301.5,9.09,11.7,354.0,0.0,,50.0,16.7,22.3,1.2,1.2,other,Bajo,0.0576
8,Play in,Ashe,2,4.8,1.0,1,1.0,0,1,0.0,0.0,3.0,2.0,0.67,280.0,9.31,10.3,342.0,0.0,,66.7,0.0,23.4,0.6666666666666666,0.6666666666666666,other,Bajo,0.032
8,Play in,Gnar,2,4.8,1.0,1,1.0,0,1,0.0,0.0,2.0,0.0,0.0,183.0,8.35,6.8,312.0,0.0,,0.0,0.0,21.9,0.0,0.0,other,Bajo,0.0
8,Play in,Sejuani,2,4.8,1.0,1,1.0,0,1,0.0,0.0,3.0,4.0,1.33,163.0,4.72,9.5,274.0,0.0,,50.0,0.0,17.0,1.3333333333333333,1.3333333333333333,other,Bajo,0.064
8,Play in,Gangplank,1,2.4,,1,1.0,1,0,100.0,2.0,3.0,10.0,4.0,319.0,9.17,16.2,466.0,0.0,,85.7,14.3,25.2,4.0,104.0,other,Bajo,2.496
8,Play in,Kalista,1,2.4,,1,1.0,1,0,100.0,5.0,2.0,8.0,6.5,365.0,10.08,16.4,454.0,0.0,,68.4,26.3,24.6,6.5,106.5,other,Bajo,2.556
8,Play in,Zac,1,2.4,,1,1.0,1,0,100.0,3.0,1.0,11.0,14.0,151.0,4.04,12.2,327.0,0.0,,77.8,16.7,17.5,14.0,114.0,other,Bajo,2.7359999999999998
8,Play in,Ahri,1,2.4,,1,1.0,0,1,0.0,1.0,3.0,11.0,4.0,280.0,7.51,13.8,369.0,0.0,,92.3,7.7,20.6,4.0,4.0,other,Bajo,0.096
8,Play in,Caitlyn,1,2.4,,1,1.0,0,1,0.0,4.0,1.0,6.0,10.0,379.0,10.73,15.4,435.0,0.0,,100.0,40.0,26.8,10.0,10.0,other,Bajo,0.24
8,Play in,Corki,1,2.4,,1,1.0,0,1,0.0,4.0,3.0,2.0,2.0,257.0,9.46,10.7,393.0,0.0,,66.7,44.4,24.2,2.0,2.0,other,Bajo,0.048
8,Play in,Fiora,1,2.4,,1,1.0,0,1,0.0,4.0,4.0,2.0,1.5,274.0,9.68,12.2,432.0,0.0,,54.5,36.4,24.9,1.5,1.5,other,Bajo,0.036
8,Play in,Kog'Maw,1,2.4,,1,1.0,0,1,0.0,0.0,1.0,2.0,2.0,229.0,8.96,9.0,351.0,0.0,,100.0,0.0,23.3,2.0,2.0,other,Bajo,0.048
8,Play in,Lulu,1,2.4,,1,1.0,0,1,0.0,0.0,6.0,1.0,0.17,141.0,5.53,6.4,249.0,0.0,,50.0,0.0,17.9,0.16666666666666666,0.16666666666666666,other,Bajo,0.004
8,Play in,Nidalee,1,2.4,,1,1.0,0,1,0.0,0.0,1.0,0.0,0.0,134.0,5.56,7.2,298.0,0.0,,,,19.7,0.0,0.0,other,Bajo,0.0
8,Play in,Soraka,1,2.4,,1,1.0,0,1,0.0,1.0,2.0,2.0,1.5,11.0,0.31,6.6,187.0,0.0,,50.0,16.7,12.7,1.5,1.5,other,Bajo,0.036
8,Play in,Taric,1,2.4,,1,1.0,0,1,0.0,0.0,3.0,10.0,3.33,81.0,2.0,10.1,248.0,0.0,,71.4,0.0,13.9,3.3333333333333335,3.3333333333333335,other,Bajo,0.08
8,Main,Skarner,11,14.3,8.0,3,3.0,0,3,0.0,1.0,3.33,6.0,2.1,174.0,4.88,10.6,298.0,0.0,,75.0,10.7,17.8,2.1021021021021022,2.1021021021021022,other,Bajo,0.3006006006006006
8,Main,Zilean,9,11.7,7.0,2,1.0,1,1,50.0,7.5,2.0,8.0,7.75,339.5,9.43,16.0,444.0,0.0,,86.1,41.7,24.9,7.75,57.75,other,Bajo,6.756749999999999
8,Main,Draven,8,10.4,6.0,2,1.0,1,1,50.0,4.5,1.5,5.5,6.67,317.5,9.75,15.7,483.0,0.0,,95.2,42.9,27.4,6.666666666666667,56.666666666666664,other,Bajo,5.8933333333333335
8,Main,Ekko,5,6.5,1.0,4,2.0,1,3,25.0,3.75,4.5,2.75,1.44,293.75,8.57,13.2,385.0,0.0,,66.7,38.5,22.6,1.4444444444444444,26.444444444444443,other,Bajo,1.718888888888889
8,Main,Vel'Koz,5,6.5,3.0,2,2.0,1,1,50.0,1.5,2.0,3.5,2.5,334.0,8.77,13.9,366.0,0.0,,55.6,16.7,21.2,2.5,52.5,other,Bajo,3.4125
8,Main,Graves,4,5.2,,4,3.0,1,3,25.0,3.25,1.75,2.25,3.14,175.75,6.02,10.2,351.0,0.0,,88.0,52.0,21.3,3.142857142857143,28.142857142857142,other,Bajo,1.4634285714285715
8,Main,Jax,4,5.2,2.0,2,2.0,1,1,50.0,1.5,2.5,5.5,2.8,247.5,8.33,11.6,389.0,0.0,,58.3,12.5,21.4,2.8,52.8,other,Bajo,2.7456
8,Main,Cho'Gath,3,3.9,,3,3.0,1,2,33.3,2.0,2.33,3.0,2.14,262.0,7.48,11.6,330.0,0.0,,55.6,22.2,20.0,2.1459227467811157,35.445922746781115,other,Bajo,1.3823909871244635
8,Main,Jarvan IV,3,3.9,,3,3.0,1,2,33.3,2.33,3.67,8.33,2.91,164.0,4.85,11.2,331.0,0.0,,94.1,20.6,18.8,2.904632152588556,36.20463215258855,other,Bajo,1.4119806539509534
8,Main,Cassiopeia,3,3.9,,3,2.0,0,3,0.0,1.67,1.67,0.33,1.2,350.33,10.2,13.2,384.0,0.0,,60.0,50.0,23.8,1.1976047904191618,1.1976047904191618,other,Bajo,0.046706586826347304
8,Main,Gangplank,3,3.9,1.0,2,2.0,1,1,50.0,2.5,1.5,7.0,6.33,306.5,9.43,15.7,483.0,0.0,,52.8,13.9,25.7,6.333333333333333,56.333333333333336,other,Bajo,2.197
8,Main,Nautilus,3,3.9,1.0,2,2.0,1,1,50.0,0.5,5.0,8.0,1.7,90.0,2.11,10.2,238.0,0.0,,63.0,3.7,13.9,1.7,51.7,other,Bajo,2.0162999999999998
8,Main,Zoe,3,3.9,1.0,2,2.0,0,2,0.0,1.5,3.0,4.5,2.0,331.0,8.51,13.7,352.0,0.0,,80.0,20.0,22.0,2.0,2.0,other,Bajo,0.078
8,Main,Yasuo,3,3.9,2.0,1,1.0,1,0,100.0,1.0,5.0,9.0,2.0,380.0,7.96,17.7,372.0,0.0,,83.3,8.3,22.0,2.0,102.0,other,Bajo,3.978
8,Main,Zac,3,3.9,2.0,1,1.0,1,0,100.0,0.0,0.0,10.0,10.0,138.0,4.95,9.1,326.0,0.0,,76.9,0.0,17.1,10.0,110.0,other,Bajo,4.29
8,Main,Malzahar,3,3.9,2.0,1,1.0,0,1,0.0,0.0,3.0,4.0,1.33,321.0,9.21,12.0,344.0,0.0,,66.7,0.0,21.3,1.3333333333333333,1.3333333333333333,other,Bajo,0.05199999999999999
8,Main,Kalista,2,2.6,,2,2.0,1,1,50.0,2.5,2.5,6.5,3.6,268.0,9.45,11.2,396.0,0.0,,64.3,17.9,22.7,3.6,53.6,other,Bajo,1.3936000000000002
8,Main,Fiora,2,2.6,,2,1.0,0,2,0.0,3.0,1.5,1.5,3.0,361.0,10.34,15.3,438.0,0.0,,52.9,35.3,25.2,3.0,3.0,other,Bajo,0.07800000000000001
8,Main,Hecarim,2,2.6,1.0,1,1.0,1,0,100.0,5.0,2.0,3.0,4.0,342.0,9.37,16.2,444.0,0.0,,61.5,38.5,23.0,4.0,104.0,other,Bajo,2.704
8,Main,Ahri,1,1.3,,1,1.0,1,0,100.0,3.0,3.0,7.0,3.33,267.0,8.97,12.4,418.0,0.0,,71.4,21.4,21.2,3.3333333333333335,103.33333333333333,other,Bajo,1.3433333333333335
8,Main,Kled,1,1.3,,1,1.0,1,0,100.0,2.0,1.0,7.0,9.0,234.0,8.56,10.8,394.0,0.0,,45.0,10.0,19.5,9.0,109.0,other,Bajo,1.4170000000000003
8,Main,Rek'Sai,1,1.3,,1,1.0,1,0,100.0,10.0,3.0,8.0,6.0,210.0,6.01,15.4,442.0,0.0,,66.7,37.0,21.2,6.0,106.0,other,Bajo,1.3780000000000001
8,Main,Singed,1,1.3,,1,1.0,1,0,100.0,5.0,1.0,7.0,12.0,324.0,9.84,14.2,431.0,0.0,,70.6,29.4,22.5,12.0,112.0,other,Bajo,1.456
8,Main,Ashe,1,1.3,,1,1.0,0,1,0.0,2.0,2.0,8.0,5.0,440.0,10.0,17.8,404.0,0.0,,55.6,11.1,23.8,5.0,5.0,other,Bajo,0.065
8,Main,Bard,1,1.3,,1,1.0,0,1,0.0,1.0,2.0,2.0,1.5,26.0,0.8,6.9,213.0,0.0,,75.0,25.0,14.4,1.5,1.5,other,Bajo,0.019500000000000003
8,Main,Brand,1,1.3,,1,1.0,0,1,0.0,5.0,5.0,7.0,2.4,376.0,8.61,18.3,420.0,0.0,,66.7,27.8,22.5,2.4,2.4,other,Bajo,0.031200000000000002
8,Main,Elise,1,1.3,,1,1.0,0,1,0.0,0.0,2.0,4.0,2.0,107.0,3.91,6.7,246.0,0.0,,100.0,0.0,17.4,2.0,2.0,other,Bajo,0.026000000000000002
8,Main,Evelynn,1,1.3,,1,1.0,0,1,0.0,0.0,1.0,2.0,2.0,129.0,5.13,7.0,279.0,0.0,,66.7,0.0,19.0,2.0,2.0,other,Bajo,0.026000000000000002
8,Main,Kassadin,1,1.3,,1,1.0,0,1,0.0,0.0,3.0,1.0,0.33,204.0,7.22,8.3,293.0,0.0,,20.0,0.0,19.6,0.3333333333333333,0.3333333333333333,other,Bajo,0.004333333333333333
8,Main,Lulu,1,1.3,,1,1.0,0,1,0.0,0.0,0.0,5.0,5.0,332.0,9.36,12.7,359.0,0.0,,100.0,0.0,21.3,5.0,5.0,other,Bajo,0.065
8,Main,Mordekaiser,1,1.3,,1,1.0,0,1,0.0,0.0,3.0,3.0,1.0,249.0,7.49,10.1,304.0,0.0,,75.0,0.0,20.0,1.0,1.0,other,Bajo,0.013000000000000001
